-,60,_
21690,Halloween_Mym,5*,flame,axe,8443,[Primal_Crisis+An_Ancient_Oath][Gala_Mars][Agito][Blade|Yuya|Serena],<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:4481,skill_1:1527,team_buff:3032,dx:9254,ds:3394
11580,_c_Halloween_Mym,5*,flame,axe,7554,[Primal_Crisis+An_Ancient_Oath][Gala_Mars][Agito][Blade|Yuya|Serena],!<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:2965,skill_1:1038,dx:5618,ds:1957
-,60,affliction
24186,Halloween_Mym,5*,flame,axe,8420,[Primal_Crisis+Elegant_Escort][Gala_Mars][Agito][Blade|Yuya|Serena],<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:5705,skill_1:1933,team_buff:3032,dx:9948,ds:3566
13196,_c_Halloween_Mym,5*,flame,axe,7534,[Primal_Crisis+Elegant_Escort][Gala_Mars][Agito][Blade|Yuya|Serena],!<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:3780,skill_1:1314,dx:6044,ds:2056
-,120,_
19829,Halloween_Mym,5*,flame,axe,8443,[Primal_Crisis+An_Ancient_Oath][Gala_Mars][Agito][Blade|Yuya|Serena],<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:5822,skill_1:1541,team_buff:3781,dx:7106,ds:1576
9996,_c_Halloween_Mym,5*,flame,axe,7554,[Primal_Crisis+An_Ancient_Oath][Gala_Mars][Agito][Blade|Yuya|Serena],!<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:3652,skill_1:1048,dx:4386,ds:909
-,120,affliction
22208,Halloween_Mym,5*,flame,axe,8420,[Primal_Crisis+Elegant_Escort][Gala_Mars][Agito][Blade|Yuya|Serena],<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:7318,skill_1:1934,team_buff:3781,dx:7506,ds:1665
11505,_c_Halloween_Mym,5*,flame,axe,7534,[Primal_Crisis+Elegant_Escort][Gala_Mars][Agito][Blade|Yuya|Serena],!<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:4595,skill_1:1315,dx:4633,ds:960
-,180,_
20398,Halloween_Mym,5*,flame,axe,8443,[Primal_Crisis+An_Ancient_Oath][Gala_Mars][Agito][Blade|Yuya|Serena],<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:6789,skill_1:1769,team_buff:4704,dx:5690,ds:1444
9783,_c_Halloween_Mym,5*,flame,axe,7554,[Primal_Crisis+An_Ancient_Oath][Gala_Mars][Agito][Blade|Yuya|Serena],!<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:4205,skill_1:1204,dx:3533,ds:838
-,180,affliction
22816,Halloween_Mym,5*,flame,axe,8420,[Primal_Crisis+Elegant_Escort][Gala_Mars][Agito][Blade|Yuya|Serena],<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:8393,skill_1:2184,team_buff:4704,dx:5999,ds:1534
11307,_c_Halloween_Mym,5*,flame,axe,7534,[Primal_Crisis+Elegant_Escort][Gala_Mars][Agito][Blade|Yuya|Serena],!<hit10 & hp50 & hit15 & s1 defdown for 10s & buff all team>,,attack:5204,skill_1:1487,dx:3723,ds:891
