-,60,_
27494,Hunter_Vanessa,5*,light,lance,6555,Mega_Friends,The_Chocolatiers,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,<0 paralysis res>,45% poison uptime; 69% paralysis uptime,attack:2749,force_strike:4784,skill_1:4080,s1_paralysis:1149,skill_4:2988,s4_poison:544,team_buff:915,team_energy:415,dx:6501,ds:3364
22238,_c_Hunter_Vanessa,5*,light,lance,6555,Mega_Friends,The_Chocolatiers,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,!<0 paralysis res>,45% poison uptime,attack:2308,force_strike:4086,skill_1:3546,s1_paralysis:0,skill_4:2705,s4_poison:478,team_buff:915,team_energy:415,dx:5123,ds:2657
-,60,affliction
27996,Hunter_Vanessa,5*,light,lance,6555,Mega_Friends,The_Chocolatiers,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,<0 paralysis res>,45% poison uptime,attack:2805,force_strike:4901,skill_1:4203,s1_paralysis:1175,skill_4:3119,s4_poison:562,team_buff:915,team_energy:415,dx:6530,ds:3364
23910,_c_Hunter_Vanessa,5*,light,lance,6555,Mega_Friends,The_Chocolatiers,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,!<0 paralysis res>,45% poison uptime,attack:2492,force_strike:4413,skill_1:3830,s1_paralysis:0,skill_4:2921,s4_poison:516,team_buff:915,team_energy:415,dx:5533,ds:2870
-,120,_
28827,Hunter_Vanessa,5*,light,lance,7216,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,<0 paralysis res & hp100>,45% poison uptime; 76% paralysis uptime,attack:4020,force_strike:6075,skill_1:5701,s1_paralysis:1616,skill_4:3365,s4_poison:707,team_buff:911,team_energy:207,dx:4072,ds:2148
19045,_c_Hunter_Vanessa,5*,light,lance,6560,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,!<0 paralysis res & hp100>,45% poison uptime,attack:2510,force_strike:3939,skill_1:3851,s1_paralysis:0,skill_4:2010,s4_poison:418,team_buff:911,team_energy:207,dx:3199,ds:1994
-,120,affliction
30955,Hunter_Vanessa,5*,light,lance,7216,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,<0 paralysis res & hp100>,45% poison uptime,attack:4160,force_strike:6312,skill_1:6025,s1_paralysis:1714,skill_4:3402,s4_poison:713,team_buff:911,team_energy:207,dx:4755,ds:2749
24064,_c_Hunter_Vanessa,5*,light,lance,6560,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,!<0 paralysis res & hp100>,45% poison uptime,attack:3212,force_strike:5042,skill_1:4930,s1_paralysis:0,skill_4:2573,s4_poison:535,team_buff:911,team_energy:207,dx:4095,ds:2553
-,180,_
29273,Hunter_Vanessa,5*,light,lance,7216,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,<0 paralysis res & hp100>,50% poison uptime; 73% paralysis uptime,attack:4173,force_strike:6228,skill_1:5727,s1_paralysis:1605,skill_4:3360,s4_poison:756,team_buff:995,team_energy:138,dx:4290,ds:1997
19724,_c_Hunter_Vanessa,5*,light,lance,6560,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,!<0 paralysis res & hp100>,50% poison uptime,attack:2646,force_strike:4084,skill_1:3910,s1_paralysis:0,skill_4:2063,s4_poison:461,team_buff:995,team_energy:138,dx:3574,ds:1849
-,180,affliction
31868,Hunter_Vanessa,5*,light,lance,7216,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,<0 paralysis res & hp100>,50% poison uptime,attack:4336,force_strike:6512,skill_1:6116,s1_paralysis:1708,skill_4:3463,s4_poison:778,team_buff:995,team_energy:138,dx:5261,ds:2556
24929,_c_Hunter_Vanessa,5*,light,lance,6560,Mega_Friends,Spirit_of_the_Season,Gala_Thor,Agito1,Sharena,Blade,Peony,Weapon,Kleimann,!<0 paralysis res & hp100>,50% poison uptime,attack:3387,force_strike:5228,skill_1:5005,s1_paralysis:0,skill_4:2640,s4_poison:591,team_buff:995,team_energy:138,dx:4574,ds:2367
