-,60,_
16037,Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Shining_Overlord,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,<maintain shield & hp70 & hit10 & big hitbox>,c2+fs during s2,attack:2330,force_strike:3831,skill_1:4049,skill_4:1034,team_buff:174,dx:2596,ds:2019
10622,_c_Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Shining_Overlord,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,!<maintain shield & hp70 & hit10 & big hitbox>,c2+fs during s2,attack:1706,force_strike:1946,skill_1:2904,skill_4:711,team_buff:174,dx:1788,ds:1390
-,60,affliction
17986,Ku_Hai,4*,wind,sword,7447,The_Lurker_in_the_Woods,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,<maintain shield & hp70 & hit10 & hp100 & big hitbox>,c2+fs during s2,attack:2946,force_strike:4834,skill_1:3650,skill_4:1475,team_buff:174,dx:3152,ds:1751
10858,_c_Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,!<maintain shield & hp70 & hit10 & hp100 & big hitbox>,c2+fs during s2,attack:1982,force_strike:2257,skill_1:2405,skill_4:934,team_buff:174,dx:1994,ds:1108
-,120,_
15798,Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Shining_Overlord,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,<maintain shield & hp70 & hit10 & big hitbox>,c2+fs during s2,attack:2597,force_strike:4751,skill_1:4309,skill_4:1638,team_buff:262,dx:1260,ds:976
10046,_c_Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Shining_Overlord,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,!<maintain shield & hp70 & hit10 & big hitbox>,c2+fs during s2,attack:1834,force_strike:2268,skill_1:3015,skill_4:1121,team_buff:262,dx:869,ds:673
-,120,affliction
18123,Ku_Hai,4*,wind,sword,7447,The_Lurker_in_the_Woods,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,<maintain shield & hp70 & hit10 & hp100 & big hitbox>,c2+fs during s2,attack:3264,force_strike:5969,skill_1:3881,skill_4:2367,team_buff:262,dx:1529,ds:846
10503,_c_Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,!<maintain shield & hp70 & hit10 & hp100 & big hitbox>,c2+fs during s2,attack:2121,force_strike:2621,skill_1:2498,skill_4:1491,team_buff:262,dx:969,ds:536
-,180,_
16417,Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Shining_Overlord,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,<maintain shield & hp70 & hit10 & big hitbox>,c2+fs during s2,attack:2578,force_strike:5095,skill_1:4732,skill_4:2218,team_buff:292,dx:850,ds:648
10354,_c_Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Shining_Overlord,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,!<maintain shield & hp70 & hit10 & big hitbox>,c2+fs during s2,attack:1803,force_strike:2415,skill_1:3285,skill_4:1523,team_buff:292,dx:586,ds:447
-,180,affliction
18900,Ku_Hai,4*,wind,sword,7447,The_Lurker_in_the_Woods,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,<maintain shield & hp70 & hit10 & hp100 & big hitbox>,c2+fs during s2,attack:3241,force_strike:6389,skill_1:4234,skill_4:3145,team_buff:292,dx:1033,ds:563
10870,_c_Ku_Hai,4*,wind,sword,6770,The_Lurker_in_the_Woods,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Dragonyule_Xainfried,Akasha,Weapon,Curran,!<maintain shield & hp70 & hit10 & hp100 & big hitbox>,c2+fs during s2,attack:2085,force_strike:2787,skill_1:2705,skill_4:1987,team_buff:292,dx:654,ds:356
