-,60,_
16376,Xuan_Zang,4*,flame,lance,9096,[The_Wyrmclan_Duo+Primal_Crisis][Gala_Mars][Agito2][Blade|Marth|Tiki],<hp70 & hp60 & hit10 & hp50 & hit15>,,attack:3853,force_strike:485,skill_1:3349,s1_boost:400,team_buff:1063,dx:5225,ds:1999
10689,_c_Xuan_Zang,4*,flame,lance,7751,[The_Wyrmclan_Duo+Primal_Crisis][Gala_Mars][Agito2][Blade|Marth|Tiki],!<hp70 & hp60 & hit10 & hp50 & hit15>,,attack:2447,force_strike:307,skill_1:2076,s1_boost:250,team_buff:1063,dx:3297,ds:1246
-,60,affliction
18465,Xuan_Zang,4*,flame,lance,9091,[Resounding_Rendition+Elegant_Escort][Gala_Mars][Agito2][Blade|Marth|Tiki],<hp70 & hp60 & hit10 & hp50>,,attack:4434,force_strike:563,skill_1:3786,s1_boost:452,team_buff:1063,dx:5905,ds:2259
13571,_c_Xuan_Zang,4*,flame,lance,7747,[Resounding_Rendition+Elegant_Escort][Gala_Mars][Agito2][Blade|Marth|Tiki],!<hp70 & hp60 & hit10 & hp50>,,attack:3179,force_strike:399,skill_1:2698,s1_boost:325,team_buff:1063,dx:4284,ds:1619
-,120,_
16711,Xuan_Zang,4*,flame,lance,9096,[The_Wyrmclan_Duo+Primal_Crisis][Gala_Mars][Agito2][Blade|Marth|Tiki],<hp70 & hp60 & hit10 & hp50 & hit15>,,attack:4382,force_strike:496,skill_1:3712,s1_boost:571,team_buff:1328,dx:4228,ds:1990
10942,_c_Xuan_Zang,4*,flame,lance,7751,[The_Wyrmclan_Duo+Primal_Crisis][Gala_Mars][Agito2][Blade|Marth|Tiki],!<hp70 & hp60 & hit10 & hp50 & hit15>,,attack:2743,force_strike:310,skill_1:2300,s1_boost:355,team_buff:1328,dx:2661,ds:1241
-,120,affliction
18762,Xuan_Zang,4*,flame,lance,9091,[Resounding_Rendition+Elegant_Escort][Gala_Mars][Agito2][Blade|Marth|Tiki],<hp70 & hp60 & hit10 & hp50>,,attack:4992,force_strike:568,skill_1:4196,s1_boost:645,team_buff:1328,dx:4778,ds:2250
13819,_c_Xuan_Zang,4*,flame,lance,7747,[Resounding_Rendition+Elegant_Escort][Gala_Mars][Agito2][Blade|Marth|Tiki],!<hp70 & hp60 & hit10 & hp50>,,attack:3564,force_strike:403,skill_1:2989,s1_boost:461,team_buff:1328,dx:3458,ds:1612
-,180,_
16608,Xuan_Zang,4*,flame,lance,9096,[The_Wyrmclan_Duo+Primal_Crisis][Gala_Mars][Agito2][Blade|Marth|Tiki],<hp70 & hp60 & hit10 & hp50 & hit15>,,attack:4806,force_strike:504,skill_1:4120,s1_boost:680,team_buff:1587,dx:3520,ds:1388
10961,_c_Xuan_Zang,4*,flame,lance,7751,[The_Wyrmclan_Duo+Primal_Crisis][Gala_Mars][Agito2][Blade|Marth|Tiki],!<hp70 & hp60 & hit10 & hp50 & hit15>,,attack:2995,force_strike:314,skill_1:2555,s1_boost:422,team_buff:1587,dx:2221,ds:865
-,180,affliction
18597,Xuan_Zang,4*,flame,lance,9091,[Resounding_Rendition+Elegant_Escort][Gala_Mars][Agito2][Blade|Marth|Tiki],<hp70 & hp60 & hit10 & hp50>,,attack:5458,force_strike:575,skill_1:4657,s1_boost:768,team_buff:1587,dx:3979,ds:1569
13768,_c_Xuan_Zang,4*,flame,lance,7747,[Resounding_Rendition+Elegant_Escort][Gala_Mars][Agito2][Blade|Marth|Tiki],!<hp70 & hp60 & hit10 & hp50>,,attack:3891,force_strike:408,skill_1:3320,s1_boost:548,team_buff:1587,dx:2886,ds:1124
