-,60,_
13015,Johanna,3*,wind,axe,5781,Kung_Fu_Masters,Crystalian_Envoy,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,<hit10 & hp70>,,attack:2682,force_strike:198,skill_1:3884,skill_2:1723,skill_4:1478,team_buff:173,dx:1419,ds:1453
10750,_c_Johanna,3*,wind,axe,5216,Kung_Fu_Masters,Crystalian_Envoy,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,!<hit10 & hp70>,,attack:2229,force_strike:167,skill_1:3185,skill_2:1413,skill_4:1216,team_buff:173,dx:1169,ds:1195
-,60,affliction
16929,Johanna,3*,wind,axe,5880,Kung_Fu_Masters,The_Fires_of_Hate,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,<hit10 & hp100>,,attack:3274,force_strike:242,skill_1:4740,skill_2:2103,skill_4:2887,team_buff:173,dx:1732,ds:1773
13769,_c_Johanna,3*,wind,axe,5227,Kung_Fu_Masters,The_Fires_of_Hate,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,!<hit10 & hp100>,,attack:2680,force_strike:200,skill_1:3829,skill_2:1699,skill_4:2340,team_buff:173,dx:1406,ds:1437
-,120,_
14545,Johanna,3*,wind,axe,5781,Kung_Fu_Masters,Crystalian_Envoy,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,<hit10 & hp70>,,attack:2958,force_strike:214,skill_1:4603,skill_2:2427,skill_4:1562,team_buff:262,dx:1004,ds:1512
12013,_c_Johanna,3*,wind,axe,5216,Kung_Fu_Masters,Crystalian_Envoy,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,!<hit10 & hp70>,,attack:2442,force_strike:177,skill_1:3776,skill_2:1995,skill_4:1282,team_buff:262,dx:828,ds:1247
-,120,affliction
18838,Johanna,3*,wind,axe,5880,Kung_Fu_Masters,The_Fires_of_Hate,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,<hit10 & hp100>,,attack:3611,force_strike:261,skill_1:5618,skill_2:2962,skill_4:3050,team_buff:262,dx:1225,ds:1845
15316,_c_Johanna,3*,wind,axe,5227,Kung_Fu_Masters,The_Fires_of_Hate,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,!<hit10 & hp100>,,attack:2936,force_strike:213,skill_1:4541,skill_2:2399,skill_4:2466,team_buff:262,dx:996,ds:1500
-,180,_
14445,Johanna,3*,wind,axe,5781,Kung_Fu_Masters,Crystalian_Envoy,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,<hit10 & hp70>,,attack:3095,force_strike:297,skill_1:5235,skill_2:2068,skill_4:1732,team_buff:292,dx:683,ds:1038
11930,_c_Johanna,3*,wind,axe,5216,Kung_Fu_Masters,Crystalian_Envoy,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,!<hit10 & hp70>,,attack:2550,force_strike:246,skill_1:4300,skill_2:1697,skill_4:1421,team_buff:292,dx:564,ds:856
-,180,affliction
18835,Johanna,3*,wind,axe,5880,Kung_Fu_Masters,The_Fires_of_Hate,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,<hit10 & hp100>,,attack:3778,force_strike:363,skill_1:6390,skill_2:2525,skill_4:3383,team_buff:292,dx:834,ds:1267
15311,_c_Johanna,3*,wind,axe,5227,Kung_Fu_Masters,The_Fires_of_Hate,Vayu,Agito1,Blade,Dragonyule_Xainfried,Lin_You,Weapon,Curran,!<hit10 & hp100>,,attack:3067,force_strike:295,skill_1:5171,skill_2:2040,skill_4:2735,team_buff:292,dx:678,ds:1030
