-,60,_
12246,Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,<0 poison res & maintain shield & hit10 & hit15>,no s1; 28% poison uptime,attack:4411,skill_2:775,s2_poison:162,skill_4:1177,team_buff:350,dx:4736,ds:631
7299,_c_Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,!<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:3020,skill_2:492,s2_poison:0,skill_4:748,team_buff:350,dx:2370,ds:315
-,60,affliction
14385,Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:5279,skill_2:930,s2_poison:195,skill_4:2260,team_buff:350,dx:4736,ds:631
9227,_c_Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,!<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:3624,skill_2:591,s2_poison:0,skill_4:1436,team_buff:350,dx:2844,ds:379
-,120,_
12062,Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,<0 poison res & maintain shield & hit10 & hit15>,no s1; 50% poison uptime,attack:5701,skill_2:774,s2_poison:325,skill_4:1175,team_buff:349,dx:3172,ds:563
6986,_c_Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,!<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:3326,skill_2:492,s2_poison:0,skill_4:746,team_buff:349,dx:1755,ds:315
-,120,affliction
14194,Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:6234,skill_2:929,s2_poison:390,skill_4:2256,team_buff:349,dx:3421,ds:612
8851,_c_Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,!<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:3991,skill_2:590,s2_poison:0,skill_4:1434,team_buff:349,dx:2106,ds:378
-,180,_
12420,Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,<0 poison res & maintain shield & hit10 & hit15>,no s1; 49% poison uptime,attack:5945,skill_2:773,s2_poison:322,skill_4:1965,team_buff:408,dx:2620,ds:383
6963,_c_Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,!<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:3397,skill_2:491,s2_poison:0,skill_4:870,team_buff:408,dx:1578,ds:215
-,180,affliction
14314,Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:6459,skill_2:928,s2_poison:386,skill_4:2695,team_buff:408,dx:3016,ds:418
8901,_c_Sophie,3*,wind,staff,6403,Primal_Crisis,The_Fires_of_Hate,AC011_Garland,Agito1,Blade,Tiki,Lin_You,Weapon,Curran,!<0 poison res & maintain shield & hit10 & hit15>,no s1,attack:4077,skill_2:590,s2_poison:0,skill_4:1672,team_buff:408,dx:1894,ds:258
