-,60,_
25591,Karl,4*,flame,sword,10221,Primal_Crisis,The_Lurker_in_the_Woods,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,<hit15 & hp70 & hit10 & hp50>,50% poison uptime,attack:5935,force_strike:3967,skill_4:2875,s4_poison:517,team_buff:3186,dx:6975,ds:2133
17671,_c_Karl,4*,flame,sword,8476,Primal_Crisis,The_Lurker_in_the_Woods,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,!<hit15 & hp70 & hit10 & hp50>,50% poison uptime,attack:3874,force_strike:2586,skill_4:1846,s4_poison:332,team_buff:3186,dx:4479,ds:1365
-,60,affliction
29596,Karl,4*,flame,sword,9849,Primal_Crisis,Me_and_My_Bestie,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,<hit15 & hp70 & hit10 & hp50>,50% poison uptime,attack:7435,force_strike:3313,skill_4:3601,s4_poison:648,team_buff:3186,dx:8738,ds:2673
20251,_c_Karl,4*,flame,sword,8168,Primal_Crisis,Me_and_My_Bestie,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,!<hit15 & hp70 & hit10 & hp50>,50% poison uptime,attack:4853,force_strike:2159,skill_4:2313,s4_poison:416,team_buff:3186,dx:5611,ds:1710
-,120,_
26555,Karl,4*,flame,sword,10221,Primal_Crisis,The_Lurker_in_the_Woods,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,<hit15 & hp70 & hit10 & hp50>,62% poison uptime,attack:6485,force_strike:4808,skill_4:3415,s4_poison:614,team_buff:4117,dx:5416,ds:1695
18546,_c_Karl,4*,flame,sword,8476,Primal_Crisis,The_Lurker_in_the_Woods,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,!<hit15 & hp70 & hit10 & hp50>,62% poison uptime,attack:4181,force_strike:3095,skill_4:2187,s4_poison:393,team_buff:4117,dx:3482,ds:1089
-,120,affliction
30218,Karl,4*,flame,sword,9849,Primal_Crisis,Me_and_My_Bestie,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,<hit15 & hp70 & hit10 & hp50>,62% poison uptime,attack:8124,force_strike:4015,skill_4:4279,s4_poison:770,team_buff:4117,dx:6785,ds:2124
20901,_c_Karl,4*,flame,sword,8168,Primal_Crisis,Me_and_My_Bestie,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,!<hit15 & hp70 & hit10 & hp50>,62% poison uptime,attack:5238,force_strike:2584,skill_4:2740,s4_poison:493,team_buff:4117,dx:4362,ds:1364
-,180,_
27178,Karl,4*,flame,sword,10221,Primal_Crisis,The_Lurker_in_the_Woods,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,<hit15 & hp70 & hit10 & hp50>,65% poison uptime,attack:6697,force_strike:5014,skill_4:4212,s4_poison:638,team_buff:4331,dx:4768,ds:1515
19005,_c_Karl,4*,flame,sword,8476,Primal_Crisis,The_Lurker_in_the_Woods,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,!<hit15 & hp70 & hit10 & hp50>,65% poison uptime,attack:4304,force_strike:3219,skill_4:2701,s4_poison:408,team_buff:4331,dx:3066,ds:973
-,180,affliction
30858,Karl,4*,flame,sword,9849,Primal_Crisis,Me_and_My_Bestie,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,<hit15 & hp70 & hit10 & hp50>,65% poison uptime,attack:8390,force_strike:4187,skill_4:5276,s4_poison:799,team_buff:4331,dx:5973,ds:1898
21369,_c_Karl,4*,flame,sword,8168,Primal_Crisis,Me_and_My_Bestie,Gala_Mars,Agito2,Blade,Dagger2,Bow,Weapon,Summer_Patia,!<hit15 & hp70 & hit10 & hp50>,65% poison uptime,attack:5392,force_strike:2688,skill_4:3383,s4_poison:512,team_buff:4331,dx:3841,ds:1219
